id_transaccion,id_cliente,id_producto,monto,fecha,id_tienda,edad,ingresos,puntos_lealtad,pais,cliente_premium,categoria_monto,stock,precio,estado_stock,utilidad_estimada,registros_api,ultimo_registro_api,fuente_api,producto_web,precio_web,disponibilidad_web,rating_web,fuente_web,logs_total,logs_error,logs_timeout,tiempo_promedio_ms,origen_integrado
571,461,571,4109,2026-02-24,2,23,25018,213,USA,No,Alto,123,317.0,Disponible,3792.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
572,172,572,3424,2025-12-14,2,50,43324,1640,México,Sí,Alto,467,888.0,Disponible,2536.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
573,899,573,4124,2025-08-07,6,54,41273,896,México,No,Alto,160,1824.0,Disponible,2300.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
574,707,574,1234,2025-08-04,2,54,17489,478,México,No,Medio,357,1817.0,Disponible,-583.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
575,812,575,3577,2026-01-06,10,64,22856,2785,México,Sí,Alto,243,1656.0,Disponible,1921.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
576,513,576,3762,2025-12-24,6,47,36204,186,México,No,Alto,112,1434.0,Disponible,2328.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
577,507,577,2672,2025-11-25,2,22,8400,2171,México,Sí,Alto,323,975.0,Disponible,1697.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
578,110,578,569,2025-08-24,9,37,6329,2874,México,Sí,Medio,167,976.0,Disponible,-407.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
579,770,579,4472,2025-06-30,10,38,42260,241,México,No,Alto,411,283.0,Disponible,4189.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
580,238,580,2368,2025-05-19,9,52,13284,1350,USA,Sí,Alto,336,1026.0,Disponible,1342.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
581,218,581,1837,2026-04-20,3,42,5394,308,México,No,Medio,242,1558.0,Disponible,279.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
582,940,582,1692,2025-06-16,3,47,36993,2282,México,Sí,Medio,320,261.0,Disponible,1431.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
583,311,583,1517,2025-08-01,1,39,25720,986,México,No,Medio,434,715.0,Disponible,802.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
584,969,584,995,2026-05-16,3,48,47288,2524,México,Sí,Medio,397,983.0,Disponible,12.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
585,847,585,361,2025-07-01,3,46,44537,333,USA,No,Bajo,16,1553.0,Disponible,-1192.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
586,874,586,3820,2026-05-05,4,54,14189,1204,México,Sí,Alto,265,107.0,Disponible,3713.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
587,291,587,2664,2026-03-07,5,43,10254,1322,USA,Sí,Alto,291,875.0,Disponible,1789.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
588,588,588,1814,2025-10-25,10,28,23278,196,México,No,Medio,2,1902.0,Disponible,-88.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
589,851,589,1233,2025-10-12,3,30,9173,532,México,No,Medio,467,1351.0,Disponible,-118.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
590,871,590,1831,2025-11-16,3,30,36116,1563,México,Sí,Medio,384,1771.0,Disponible,60.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
591,854,591,3108,2025-11-01,7,44,44543,2558,México,Sí,Alto,108,1591.0,Disponible,1517.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
592,485,592,169,2025-07-29,8,49,46962,740,México,No,Bajo,333,1919.0,Disponible,-1750.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
593,48,593,3448,2025-07-28,2,50,29478,380,México,No,Alto,347,1587.0,Disponible,1861.0,1,47,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
594,708,594,2420,2025-09-21,8,40,48334,1351,México,Sí,Alto,133,934.0,Disponible,1486.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
595,640,595,3101,2025-07-05,1,25,28342,1552,México,Sí,Alto,174,1757.0,Disponible,1344.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
596,620,596,1644,2025-12-01,6,28,20189,1137,México,Sí,Medio,50,80.0,Disponible,1564.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
597,810,597,1219,2026-04-11,1,57,22688,120,México,No,Medio,231,1305.0,Disponible,-86.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
598,138,598,821,2025-06-18,10,45,16256,1991,USA,Sí,Medio,162,234.0,Disponible,587.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
599,555,599,3292,2026-03-16,9,24,29633,938,México,No,Alto,114,1936.0,Disponible,1356.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
600,399,600,2807,2025-10-12,3,63,21176,306,México,No,Alto,424,868.0,Disponible,1939.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
601,727,601,1239,2025-10-19,10,36,46819,2051,México,Sí,Medio,175,1550.0,Disponible,-311.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
602,763,602,1826,2026-04-17,8,43,49695,1293,México,Sí,Medio,104,1109.0,Disponible,717.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
603,392,603,252,2026-05-01,8,37,12377,2732,USA,Sí,Bajo,422,1123.0,Disponible,-871.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
604,330,604,804,2025-10-04,9,63,6658,2786,USA,Sí,Medio,133,331.0,Disponible,473.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
605,284,605,4965,2025-11-19,5,18,28950,1304,México,Sí,Alto,113,18.0,Disponible,4947.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
606,59,606,2612,2025-07-07,8,59,30696,1173,México,Sí,Alto,274,1305.0,Disponible,1307.0,1,58,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
607,232,607,151,2026-03-17,4,54,23472,488,México,No,Bajo,71,1479.0,Disponible,-1328.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
608,153,608,2908,2025-11-22,6,35,13582,1068,México,Sí,Alto,107,339.0,Disponible,2569.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
609,437,609,3555,2025-12-06,7,33,38329,546,México,No,Alto,191,1203.0,Disponible,2352.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
610,421,610,2296,2025-12-17,1,62,26012,339,México,No,Alto,357,731.0,Disponible,1565.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
611,900,611,872,2025-06-05,5,65,30988,1078,México,Sí,Medio,259,844.0,Disponible,28.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
612,995,612,3419,2025-07-18,3,51,28177,31,México,No,Alto,451,1264.0,Disponible,2155.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
613,156,613,1228,2025-07-13,4,61,9507,730,México,No,Medio,65,556.0,Disponible,672.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
614,984,614,4407,2025-10-02,4,18,18552,1086,USA,Sí,Alto,249,1969.0,Disponible,2438.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
615,723,615,416,2025-10-17,2,28,26994,1331,México,Sí,Bajo,130,1423.0,Disponible,-1007.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
616,475,616,1899,2025-09-02,5,54,37696,1604,México,Sí,Medio,280,931.0,Disponible,968.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
617,913,617,4052,2025-06-06,9,64,14325,651,México,No,Alto,321,1585.0,Disponible,2467.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
618,614,618,4158,2025-09-07,8,18,6911,2546,USA,Sí,Alto,373,57.0,Disponible,4101.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
619,175,619,1375,2025-12-19,9,54,44025,1961,México,Sí,Medio,413,1130.0,Disponible,245.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
620,441,620,4194,2025-10-08,8,61,17372,355,México,No,Alto,333,1186.0,Disponible,3008.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
621,832,621,2066,2026-05-03,8,58,25207,2863,USA,Sí,Alto,414,560.0,Disponible,1506.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
622,645,622,3848,2025-10-29,9,44,8806,2526,México,Sí,Alto,286,1758.0,Disponible,2090.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
623,985,623,698,2025-11-12,2,34,34761,272,USA,No,Medio,19,498.0,Disponible,200.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
624,918,624,2530,2026-03-08,8,41,15225,1712,USA,Sí,Alto,33,1274.0,Disponible,1256.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
625,926,625,1300,2025-07-25,3,43,44527,393,México,No,Medio,347,1232.0,Disponible,68.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
626,751,626,3651,2025-10-24,2,55,5270,2914,México,Sí,Alto,369,766.0,Disponible,2885.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
627,896,627,4115,2026-03-02,10,18,12285,2324,México,Sí,Alto,140,532.0,Disponible,3583.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
628,25,628,1440,2025-07-22,4,32,41767,1084,USA,Sí,Medio,49,1420.0,Disponible,20.0,1,24,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
629,220,629,838,2026-05-01,4,23,21362,2699,México,Sí,Medio,440,415.0,Disponible,423.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
630,938,630,911,2026-02-24,10,23,9769,868,México,No,Medio,218,355.0,Disponible,556.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
631,518,631,625,2025-10-14,1,49,18793,823,México,No,Medio,290,350.0,Disponible,275.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
632,315,632,2983,2026-03-12,5,31,32200,1575,USA,Sí,Alto,492,23.0,Disponible,2960.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
633,536,633,134,2025-12-25,9,33,43466,1901,USA,Sí,Bajo,277,375.0,Disponible,-241.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
634,889,634,3457,2026-03-11,4,44,38312,890,México,No,Alto,125,1539.0,Disponible,1918.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
635,519,635,611,2025-08-17,5,38,25610,2426,México,Sí,Medio,34,355.0,Disponible,256.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
636,876,636,4412,2026-04-15,2,40,17022,1048,USA,Sí,Alto,395,88.0,Disponible,4324.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
637,162,637,3054,2025-12-27,9,35,28502,38,USA,No,Alto,165,923.0,Disponible,2131.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
638,672,638,677,2026-03-20,4,25,30257,1104,USA,Sí,Medio,366,1753.0,Disponible,-1076.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
639,649,639,4267,2025-08-23,4,28,45523,2996,México,Sí,Alto,405,1657.0,Disponible,2610.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
640,809,640,3948,2025-10-23,5,65,12603,779,USA,No,Alto,213,403.0,Disponible,3545.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
641,196,641,4642,2025-08-03,9,32,17876,1988,México,Sí,Alto,189,1080.0,Disponible,3562.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
642,888,642,1794,2025-10-12,1,48,35029,1740,USA,Sí,Medio,107,1063.0,Disponible,731.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
643,900,643,2146,2025-11-14,9,65,30988,1078,México,Sí,Alto,366,1549.0,Disponible,597.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
644,596,644,1659,2026-02-20,6,52,35579,1702,México,Sí,Medio,424,1744.0,Disponible,-85.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
645,111,645,4850,2025-08-11,3,23,43946,2787,México,Sí,Alto,145,1078.0,Disponible,3772.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
646,441,646,1425,2025-10-23,10,61,17372,355,México,No,Medio,18,1673.0,Disponible,-248.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
647,783,647,3661,2025-06-02,8,19,21000,2674,México,Sí,Alto,442,139.0,Disponible,3522.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
648,78,648,2469,2026-02-14,3,43,31104,2213,México,Sí,Alto,217,1888.0,Disponible,581.0,1,77,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
649,473,649,3583,2025-10-23,1,49,16476,489,USA,No,Alto,173,1497.0,Disponible,2086.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
650,143,650,304,2026-02-15,8,37,26479,2663,México,Sí,Bajo,294,26.0,Disponible,278.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
651,127,651,3578,2025-08-12,1,52,49268,866,USA,No,Alto,189,441.0,Disponible,3137.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
652,544,652,3043,2025-10-07,7,47,25448,2633,USA,Sí,Alto,466,1136.0,Disponible,1907.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
653,994,653,1925,2026-01-07,9,39,28542,979,México,No,Medio,407,301.0,Disponible,1624.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
654,750,654,2453,2025-09-06,9,56,40215,2870,México,Sí,Alto,194,393.0,Disponible,2060.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
655,889,655,822,2025-08-01,5,44,38312,890,México,No,Medio,122,799.0,Disponible,23.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
656,445,656,3178,2025-11-02,5,28,46120,2380,México,Sí,Alto,101,1362.0,Disponible,1816.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
657,324,657,1417,2025-10-20,5,34,14684,2841,USA,Sí,Medio,420,990.0,Disponible,427.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
658,288,658,4601,2025-12-04,4,37,31797,214,México,No,Alto,209,254.0,Disponible,4347.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
659,30,659,795,2026-03-23,7,50,41656,641,México,No,Medio,495,162.0,Disponible,633.0,1,29,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
660,81,660,1106,2025-10-22,8,62,46700,1022,México,Sí,Medio,222,934.0,Disponible,172.0,1,80,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
661,195,661,686,2026-05-06,6,58,45449,798,USA,No,Medio,192,1229.0,Disponible,-543.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
662,195,662,1241,2025-08-01,3,58,45449,798,USA,No,Medio,251,1109.0,Disponible,132.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
663,257,663,1292,2026-04-12,7,49,40490,1784,México,Sí,Medio,379,1169.0,Disponible,123.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
664,312,664,1180,2026-03-17,1,29,21745,961,México,No,Medio,493,1464.0,Disponible,-284.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
